date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:44:08	254768/254768	---M--	200	added ('OK')	image/jpeg	etag:%223951792c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc1.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc1.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9247-am-long-voi-nhung-hoat-dong-tu-thien-cua-vietlott-tren-khap-ca-nuoc/)
15:44:10	9414/9414	---M--	200	added ('OK')	image/jpeg	etag:%2227c39b1b625fd21:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/LOI%20KHUYEN/Untitled%2044444.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/LOI%20KHUYEN/Untitled%2044444.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9270-hay-choi-co-trach-nhiem/)
15:44:11	30975/30975	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:44:09%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9270-hay-choi-co-trach-nhiem/)
15:44:12	30226/30226	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:44:10%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9270-hay-choi-co-trach-nhiem/)
15:44:13	31238/31238	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:44:11%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9270-hay-choi-co-trach-nhiem/)
15:44:21	46370/46370	---M--	200	added ('OK')	image/png	etag:%22cf7c67e6ec1bd41:0%22	http://media.vietlott.vn/vi/07.2018/system/archivedate/jp1-ky-131.png	D:/private/webclone/vietlott/media.vietlott.vn/vi/07.2018/system/archivedate/jp1-ky-131.png	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/)
15:44:28	147841/147841	---M--	200	added ('OK')	image/jpeg	etag:%22b346c997c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/vietlotttrao70suathocbongchotreemmocoihaiphong2.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/vietlotttrao70suathocbongchotreemmocoihaiphong2.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9246-vietlott-trao-70-suat-hoc-bong-cho-tre-em-mo-coi-hai-phong/)
15:44:29	46922/46922	---M--	200	added ('OK')	image/png	etag:%22934e60f9531bd41:0%22	http://media.vietlott.vn/vi/07.2018/system/archivedate/jp-mega-645-ky-309.png	D:/private/webclone/vietlott/media.vietlott.vn/vi/07.2018/system/archivedate/jp-mega-645-ky-309.png	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/)
15:44:34	35661/35661	---M--	200	added ('OK')	image/jpeg	etag:%22fbcf14c23b18d41:0%22	http://media.vietlott.vn/vi/07.2018/system/archivedate/anh-ve.jpg	D:/private/webclone/vietlott/media.vietlott.vn/vi/07.2018/system/archivedate/anh-ve.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/)
15:44:38	268896/268896	---M--	200	added ('OK')	image/jpeg	etag:%225a3b1d92c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc4.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc4.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9247-am-long-voi-nhung-hoat-dong-tu-thien-cua-vietlott-tren-khap-ca-nuoc/)
15:44:43	57883/57883	---M--	200	added ('OK')	image/png	etag:%22d855abf22c18d41:0%22	http://media.vietlott.vn/vi/07.2018/system/archivedate/jp2-power-655-ky-146.png	D:/private/webclone/vietlott/media.vietlott.vn/vi/07.2018/system/archivedate/jp2-power-655-ky-146.png	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/)
15:44:45	43227/43227	---M--	200	added ('OK')	image/jpeg	etag:%22a43e84c1a415d41:0%22	http://media.vietlott.vn/vi/07.2018/system/archivedate/mega-306.jpg	D:/private/webclone/vietlott/media.vietlott.vn/vi/07.2018/system/archivedate/mega-306.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9358-jackpot-mega-645-da-tim-duoc-chu-nhan-moi/)
15:44:53	577718/577718	---M--	200	added ('OK')	image/jpeg	etag:%2236521192c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc(2).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc(2).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9247-am-long-voi-nhung-hoat-dong-tu-thien-cua-vietlott-tren-khap-ca-nuoc/)
15:45:16	202849/202849	---M--	200	added ('OK')	image/jpeg	etag:%222cc722aaf12d41:0%22	http://media.vietlott.vn/vi/07.2018/system/archivedate/ve-jackpot-1-quang-binh.jpg	D:/private/webclone/vietlott/media.vietlott.vn/vi/07.2018/system/archivedate/ve-jackpot-1-quang-binh.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9349-khach-hang-den-tu-quang-binh-trao-tang-500-phan-qua-tu-thien-trong-le-trao-thuong/)
15:45:18	152615/152615	---M--	200	added ('OK')	image/jpeg	etag:%2249bb2e95c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/JP2-130-VE.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/JP2-130-VE.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8947-nu-tieu-thuong-vinh-long-linh-giai-jackpot-2-hon-37-ty-dong/)
15:45:46	187109/187109	---M--	200	added ('OK')	image/jpeg	etag:%22d33f2795c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/JP2-130-3(1).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/JP2-130-3(1).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8947-nu-tieu-thuong-vinh-long-linh-giai-jackpot-2-hon-37-ty-dong/)
15:45:48	188296/188296	---M--	200	added ('OK')	image/jpeg	etag:%2298432595c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/JP2-130-2.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/JP2-130-2.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8947-nu-tieu-thuong-vinh-long-linh-giai-jackpot-2-hon-37-ty-dong/)
15:45:57	62601/62601	---M--	200	added ('OK')	image/jpeg	etag:%229843ed8dc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/1(25).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/1(25).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8945-nu-nhan-vien-ngan-hang-linh-giai-jackpot-1-hon-40-ty-dong/)
15:45:58	30856/30856	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:45:56%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9361-thong-bao-tam-ngung-hoat-dong-ung-dung-vietlott-tren-dien-thoai-de-nang-cap/)
15:45:59	30107/30107	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:45:58%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9361-thong-bao-tam-ngung-hoat-dong-ung-dung-vietlott-tren-dien-thoai-de-nang-cap/)
15:46:00	31119/31119	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:45:58%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9361-thong-bao-tam-ngung-hoat-dong-ung-dung-vietlott-tren-dien-thoai-de-nang-cap/)
15:46:29	167813/167813	---M--	200	added ('OK')	image/jpeg	etag:%222d41e48dc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/1(22).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/1(22).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8938-khach-hang-trung-thuong-cua-vietlott-lam-tu-thien-3-ty-dong/)
15:46:32	257492/257492	---M--	200	added ('OK')	image/jpeg	etag:%2258e5668fc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/2(19).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/2(19).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8945-nu-nhan-vien-ngan-hang-linh-giai-jackpot-1-hon-40-ty-dong/)
15:47:09	247902/247902	---M--	200	added ('OK')	image/jpeg	etag:%22ccb558fc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/2(14).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/2(14).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8938-khach-hang-trung-thuong-cua-vietlott-lam-tu-thien-3-ty-dong/)
15:47:13	254455/254455	---M--	200	added ('OK')	image/jpeg	etag:%227bd79790c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/3(16).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/3(16).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8938-khach-hang-trung-thuong-cua-vietlott-lam-tu-thien-3-ty-dong/)
15:47:46	224871/224871	---M--	200	added ('OK')	image/jpeg	etag:%22ff981998c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/ZV4A0978.JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/ZV4A0978.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8932-vietlott-van-hanh-he-thong-kinh-doanh-tai-4-tinh-ninh-thuan-phu-tho-quang-ngai-thanh-hoa/)
15:47:58	274748/274748	---M--	200	added ('OK')	image/jpeg	etag:%2231951b98c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/ZV4A0989.JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/ZV4A0989.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8932-vietlott-van-hanh-he-thong-kinh-doanh-tai-4-tinh-ninh-thuan-phu-tho-quang-ngai-thanh-hoa/)
15:48:05	1228320/1228320	---M--	200	added ('OK')	image/jpeg	etag:%22f49367bbaf12d41:0%22	http://media.vietlott.vn/vi/07.2018/system/archivedate/img_4855.jpg	D:/private/webclone/vietlott/media.vietlott.vn/vi/07.2018/system/archivedate/img_4855.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9349-khach-hang-den-tu-quang-binh-trao-tang-500-phan-qua-tu-thien-trong-le-trao-thuong/)
15:48:26	247960/247960	---M--	200	added ('OK')	image/jpeg	etag:%22f4d72198c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/ZV4A0995(2).JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/ZV4A0995(2).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8932-vietlott-van-hanh-he-thong-kinh-doanh-tai-4-tinh-ninh-thuan-phu-tho-quang-ngai-thanh-hoa/)
15:48:30	199953/199953	---M--	200	added ('OK')	image/jpeg	etag:%2263ef4898c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%201(3).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%201(3).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8915-vietlott-trao-hoc-bong-cho-sinh-vien-hoc-vien-tai-chinh/)
15:48:31	31402/31402	---M--	200	added ('OK')	image/png	etag:%22f9c3a697c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/vietlottdieuchinhlichquaysodiptetnguyendan2018.png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/vietlottdieuchinhlichquaysodiptetnguyendan2018.png	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8872-thong-bao-dieu-chinh-lich-quay-so-mo-thuong-xsdt-trong-dip-tet-nguyen-dan-2018/)
15:48:35	190665/190665	---M--	200	added ('OK')	image/jpeg	etag:%22a5ad5698c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%202(1).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%202(1).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8915-vietlott-trao-hoc-bong-cho-sinh-vien-hoc-vien-tai-chinh/)
15:48:36	30192/30192	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:48:34%20GMT	http://vietlott.vn/vi/tin-tuc/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/index.html	(from http://vietlott.vn/vi/tin-tuc/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/)
15:48:54	3162672/3162672	UR-M--	200	added ('Partial%20Content')	application/javascript	etag:%223798eac880ad21:0%22	http://vietlott.vn/game/max4d/src/phaser.js	D:/private/webclone/vietlott/vietlott.vn/game/max4d/src/phaser.js	(from http://vietlott.vn/game/max4d/)
15:48:59	174852/174852	---M--	200	added ('OK')	image/jpeg	etag:%2217509b97c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/vietlottchinhanhkhanhhoatraogiaychungnhandiembanhangtieubieu2.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/vietlottchinhanhkhanhhoatraogiaychungnhandiembanhangtieubieu2.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8870-vietlott-chi-nhanh-khanh-hoa-trao-giay-chung-nhan-diem-ban-hang-tieu-bieu/)
15:49:00	30460/30460	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:48:58%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/)
15:49:01	30418/30418	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:48:59%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/)
15:49:48	554593/554593	---M--	200	added ('OK')	application/pdf	etag:%22789e2b7ac9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Files/QUYET%20DINH/TH%e1%bb%82%20L%e1%bb%86%20THAM%20GIA%20D%e1%bb%b0%20TH%c6%af%e1%bb%9eNG%20POWER%20655.pdf	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Files/QUYET%20DINH/TH%e1%bb%82%20L%e1%bb%86%20THAM%20GIA%20D%e1%bb%b0%20TH%c6%af%e1%bb%9eNG%20POWER%20655.pdf	(from http://vietlott.vn/vi/choi/power-6-55/the-le-tham-gia-du-thuong/)
15:50:03	3162672/3162672	UR-M--	200	added ('Partial%20Content')	application/javascript	etag:%2207cb63266f7d11:0%22	http://vietlott.vn/game/power/src/phaser.js	D:/private/webclone/vietlott/vietlott.vn/game/power/src/phaser.js	(from http://vietlott.vn/game/power/)
15:51:07	3834891/3834891	---M--	200	added ('OK')	image/jpeg	etag:%229171b2ca3b18d41:0%22	http://media.vietlott.vn/vi/07.2018/system/archivedate/mr-jp-chup-rieng.jpg	D:/private/webclone/vietlott/media.vietlott.vn/vi/07.2018/system/archivedate/mr-jp-chup-rieng.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/)
15:51:07	30299/30299	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:51:06%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/)
